dateTime,sensor,lat,lon,battery_V,T_out_C,RH_out_pct,lux
2026-06-20 01:03:01,lht65-20,52.2507,5.97306,3.027,19.22,95.8,0
2026-06-20 01:13:01,lht65-20,52.2507,5.97306,3.027,18.96,95.9,0
2026-06-20 01:23:01,lht65-20,52.2507,5.97306,3.027,18.8,96.1,0
2026-06-20 01:33:01,lht65-20,52.2507,5.97306,3.027,19.05,96.3,0
2026-06-20 01:43:01,lht65-20,52.2507,5.97306,3.027,19.18,96.2,0
2026-06-20 01:53:01,lht65-20,52.2507,5.97306,3.029,19.31,95.9,0
2026-06-20 02:03:01,lht65-20,52.2507,5.97306,3.027,19.45,95.3,0
2026-06-20 02:13:01,lht65-20,52.2507,5.97306,3.029,19.52,94.1,0
2026-06-20 02:23:01,lht65-20,52.2507,5.97306,3.027,19.48,93.9,0
2026-06-20 02:33:01,lht65-20,52.2507,5.97306,3.027,19.35,94.5,1
2026-06-20 02:43:01,lht65-20,52.2507,5.97306,3.027,19.2,95.1,5
2026-06-20 02:53:01,lht65-20,52.2507,5.97306,3.027,19.12,95.7,5
2026-06-20 03:03:01,lht65-20,52.2507,5.97306,3.027,19.19,95.2,2
2026-06-20 03:13:01,lht65-20,52.2507,5.97306,3.027,18.72,94.8,10
2026-06-20 03:23:01,lht65-20,52.2507,5.97306,3.027,18.34,95.5,22
2026-06-20 03:33:01,lht65-20,52.2507,5.97306,3.027,18.27,96.2,30
2026-06-20 03:43:01,lht65-20,52.2507,5.97306,3.027,18.35,96.8,50
2026-06-20 04:03:01,lht65-20,52.2507,5.97306,3.027,18.32,97.2,494
2026-06-20 04:13:01,lht65-20,52.2507,5.97306,3.023,18.31,97.4,1326
2026-06-20 04:23:01,lht65-20,52.2507,5.97306,3.027,18.4,97.5,1953
2026-06-20 04:33:01,lht65-20,52.2507,5.97306,3.025,18.48,97.6,2420
2026-06-20 04:43:01,lht65-20,52.2507,5.97306,3.027,18.56,97.6,3100
2026-06-20 04:53:01,lht65-20,52.2507,5.97306,3.027,18.9,97.5,5291
2026-06-20 05:03:01,lht65-20,52.2507,5.97306,3.027,19.07,97.2,4007
2026-06-20 05:13:01,lht65-20,52.2507,5.97306,3.027,19.2,96.6,4497
2026-06-20 05:23:01,lht65-20,52.2507,5.97306,3.027,19.45,95.9,4818
2026-06-20 05:33:01,lht65-20,52.2507,5.97306,3.027,19.86,95.1,6899
2026-06-20 05:43:01,lht65-20,52.2507,5.97306,3.027,20.77,91.9,7767
2026-06-20 05:53:01,lht65-20,52.2507,5.97306,3.027,21.26,91.0,15377
2026-06-20 06:03:01,lht65-20,52.2507,5.97306,3.027,21.12,89.3,5008
2026-06-20 06:13:01,lht65-20,52.2507,5.97306,3.027,20.92,92.1,6575
2026-06-20 06:23:04,lht65-20,52.2507,5.97306,3.027,21.46,92.2,9751
2026-06-20 06:33:01,lht65-20,52.2507,5.97306,3.027,22.35,87.2,21450
2026-06-20 06:43:01,lht65-20,52.2507,5.97306,3.027,23.15,85.7,25253
2026-06-20 06:53:01,lht65-20,52.2507,5.97306,3.029,23.33,79.2,8807
2026-06-20 07:03:01,lht65-20,52.2507,5.97306,3.029,23.37,81.9,23858
2026-06-20 07:13:01,lht65-20,52.2507,5.97306,3.029,23.93,75.4,21867
2026-06-20 07:23:01,lht65-20,52.2507,5.97306,3.029,24.48,77.9,23875
2026-06-20 07:43:01,lht65-20,52.2507,5.97306,3.029,25.29,69.4,26369
2026-06-20 07:53:01,lht65-20,52.2507,5.97306,3.03,25.72,67.9,26986
2026-06-20 08:03:01,lht65-20,52.2507,5.97306,3.029,25.9,65.8,27833
2026-06-20 08:13:01,lht65-20,52.2507,5.97306,3.03,26.54,64.8,28540
2026-06-20 08:23:01,lht65-20,52.2507,5.97306,3.03,26.59,65.4,28993
2026-06-20 08:33:01,lht65-20,52.2507,5.97306,3.03,26.78,68.3,29462
2026-06-20 08:53:01,lht65-20,52.2507,5.97306,3.03,27.56,66.6,31299
2026-06-20 09:03:01,lht65-20,52.2507,5.97306,3.03,27.43,63.4,31902
2026-06-20 09:13:01,lht65-20,52.2507,5.97306,3.03,27.59,64.2,32770
2026-06-20 09:23:01,lht65-20,52.2507,5.97306,3.03,27.85,63.2,33467
2026-06-20 09:33:01,lht65-20,52.2507,5.97306,3.03,28.51,64.5,34077
2026-06-20 09:43:01,lht65-20,52.2507,5.97306,3.03,28.37,61.7,34532
2026-06-20 09:53:01,lht65-20,52.2507,5.97306,3.03,28.74,60.7,34758
2026-06-20 10:03:01,lht65-20,52.2507,5.97306,3.03,29.01,62.9,35531
2026-06-20 10:13:01,lht65-20,52.2507,5.97306,3.032,29.2,59.7,36093
2026-06-20 10:23:01,lht65-20,52.2507,5.97306,3.03,29.35,60.0,37582
2026-06-20 10:43:01,lht65-20,52.2507,5.97306,3.03,29.71,63.2,37342
2026-06-20 10:53:01,lht65-20,52.2507,5.97306,3.032,29.69,58.3,36303
2026-06-20 11:03:01,lht65-20,52.2507,5.97306,3.03,29.61,59.9,36508
2026-06-20 11:13:01,lht65-20,52.2507,5.97306,3.032,29.74,62.6,37649
2026-06-20 11:23:01,lht65-20,52.2507,5.97306,3.03,29.7,61.2,35860
2026-06-20 11:33:01,lht65-20,52.2507,5.97306,3.032,30.03,60.0,36622
2026-06-20 11:43:01,lht65-20,52.2507,5.97306,3.032,29.99,59.8,36842
2026-06-20 11:53:01,lht65-20,52.2507,5.97306,3.034,30.27,59.5,37235
2026-06-20 12:03:01,lht65-20,52.2507,5.97306,3.034,30.2,58.9,36191
2026-06-20 12:13:01,lht65-20,52.2507,5.97306,3.032,30.38,58.9,36711
2026-06-20 12:23:01,lht65-20,52.2507,5.97306,3.032,30.39,60.0,36206
2026-06-20 12:33:01,lht65-20,52.2507,5.97306,3.032,30.38,58.0,34695
2026-06-20 12:43:01,lht65-20,52.2507,5.97306,3.032,30.33,58.3,35930
2026-06-20 12:53:01,lht65-20,52.2507,5.97306,3.032,30.27,63.3,36314
2026-06-20 13:03:01,lht65-20,52.2507,5.97306,3.034,30.55,57.8,35072
2026-06-20 13:13:01,lht65-20,52.2507,5.97306,3.034,30.22,62.3,35412
2026-06-20 13:23:01,lht65-20,52.2507,5.97306,3.034,30.59,55.6,34108
2026-06-20 13:33:01,lht65-20,52.2507,5.97306,3.032,30.38,58.5,33102
2026-06-20 13:43:01,lht65-20,52.2507,5.97306,3.032,30.74,55.6,33164
2026-06-20 13:53:01,lht65-20,52.2507,5.97306,3.032,30.35,56.0,33471
2026-06-20 14:03:01,lht65-20,52.2507,5.97306,3.034,30.27,57.8,31550
2026-06-20 14:13:01,lht65-20,52.2507,5.97306,3.034,30.07,53.3,31715
2026-06-20 14:23:01,lht65-20,52.2507,5.97306,3.034,30.34,54.4,31579
2026-06-20 14:33:01,lht65-20,52.2507,5.97306,3.034,30.39,58.0,31346
2026-06-20 14:43:01,lht65-20,52.2507,5.97306,3.034,29.97,53.9,30560
2026-06-20 14:53:01,lht65-20,52.2507,5.97306,3.034,29.79,53.1,30065
2026-06-20 15:03:01,lht65-20,52.2507,5.97306,3.032,29.63,52.9,29675
2026-06-20 15:13:01,lht65-20,52.2507,5.97306,3.034,29.3,52.1,29169
2026-06-20 15:23:01,lht65-20,52.2507,5.97306,3.034,29.12,51.7,28905
2026-06-20 15:33:01,lht65-20,52.2507,5.97306,3.034,29.21,53.5,29326
2026-06-20 15:43:01,lht65-20,52.2507,5.97306,3.034,29.36,53.0,28972
2026-06-20 15:53:01,lht65-20,52.2507,5.97306,3.034,29.41,52.7,19064
2026-06-20 16:03:01,lht65-20,52.2507,5.97306,3.034,28.0,62.0,12100
2026-06-20 16:13:01,lht65-20,52.2507,5.97306,3.034,27.74,62.0,11822
2026-06-20 16:23:01,lht65-20,52.2507,5.97306,3.032,26.65,64.3,6705
2026-06-20 16:33:01,lht65-20,52.2507,5.97306,3.034,26.02,64.5,7884
2026-06-20 16:43:01,lht65-20,52.2507,5.97306,3.034,25.84,67.2,6203
2026-06-20 16:53:01,lht65-20,52.2507,5.97306,3.034,25.37,67.6,4637
2026-06-20 17:03:01,lht65-20,52.2507,5.97306,3.032,25.04,68.9,6807
2026-06-20 17:13:01,lht65-20,52.2507,5.97306,3.032,25.3,67.0,8684
2026-06-20 17:23:01,lht65-20,52.2507,5.97306,3.032,25.28,67.8,16952
2026-06-20 17:33:01,lht65-20,52.2507,5.97306,3.032,26.04,65.6,18410
2026-06-20 17:43:01,lht65-20,52.2507,5.97306,3.032,26.3,63.7,16981
2026-06-20 17:53:01,lht65-20,52.2507,5.97306,3.034,26.45,61.9,16400
2026-06-20 18:03:01,lht65-20,52.2507,5.97306,3.032,26.18,63.4,10140
2026-06-20 18:13:01,lht65-20,52.2507,5.97306,3.034,26.16,66.8,12330
2026-06-20 18:23:01,lht65-20,52.2507,5.97306,3.034,26.09,69.2,11506
2026-06-20 18:33:01,lht65-20,52.2507,5.97306,3.032,25.97,66.0,8998
2026-06-20 18:43:01,lht65-20,52.2507,5.97306,3.034,25.6,66.3,6800
2026-06-20 18:53:01,lht65-20,52.2507,5.97306,3.034,24.93,68.0,5470
2026-06-20 19:03:01,lht65-20,52.2507,5.97306,3.032,24.38,70.2,3956
2026-06-20 19:13:01,lht65-20,52.2507,5.97306,3.032,23.61,72.9,1365
2026-06-20 19:23:01,lht65-20,52.2507,5.97306,3.032,22.71,76.1,1044
2026-06-20 19:33:01,lht65-20,52.2507,5.97306,3.03,22.0,80.9,733
2026-06-20 19:43:01,lht65-20,52.2507,5.97306,3.03,21.35,82.8,472
2026-06-20 19:53:01,lht65-20,52.2507,5.97306,3.03,20.79,85.1,286
2026-06-20 20:03:01,lht65-20,52.2507,5.97306,3.03,20.42,88.2,154
2026-06-20 20:13:01,lht65-20,52.2507,5.97306,3.029,20.14,89.3,70
2026-06-20 20:23:01,lht65-20,52.2507,5.97306,3.03,19.93,89.8,25
2026-06-20 20:33:01,lht65-20,52.2507,5.97306,3.03,19.66,90.8,7
2026-06-20 20:43:01,lht65-20,52.2507,5.97306,3.03,19.37,91.2,2
2026-06-20 20:53:01,lht65-20,52.2507,5.97306,3.03,18.89,92.1,0
2026-06-20 21:03:01,lht65-20,52.2507,5.97306,3.029,18.68,93.7,0
2026-06-20 21:13:01,lht65-20,52.2507,5.97306,3.029,18.55,94.6,0
2026-06-20 21:23:01,lht65-20,52.2507,5.97306,3.029,18.28,94.8,0
2026-06-20 21:33:01,lht65-20,52.2507,5.97306,3.027,18.24,95.3,0
2026-06-20 21:43:01,lht65-20,52.2507,5.97306,3.029,18.15,95.7,0
2026-06-20 21:53:01,lht65-20,52.2507,5.97306,3.027,18.1,96.1,0
2026-06-20 22:03:01,lht65-20,52.2507,5.97306,3.029,17.99,96.3,0
2026-06-20 22:13:01,lht65-20,52.2507,5.97306,3.027,17.97,96.5,0
2026-06-20 22:23:01,lht65-20,52.2507,5.97306,3.027,17.85,96.7,0
2026-06-20 22:33:01,lht65-20,52.2507,5.97306,3.027,17.8,96.8,0
2026-06-20 22:43:01,lht65-20,52.2507,5.97306,3.027,17.73,96.9,0
2026-06-20 22:53:01,lht65-20,52.2507,5.97306,3.027,17.79,97.1,0
2026-06-20 23:03:01,lht65-20,52.2507,5.97306,3.027,17.83,97.2,0
2026-06-20 23:13:01,lht65-20,52.2507,5.97306,3.027,17.66,97.2,0
2026-06-20 23:23:01,lht65-20,52.2507,5.97306,3.027,17.56,97.2,0
2026-06-20 23:33:01,lht65-20,52.2507,5.97306,3.027,17.54,97.2,0
2026-06-20 23:43:01,lht65-20,52.2507,5.97306,3.027,17.71,97.3,0
2026-06-20 23:53:01,lht65-20,52.2507,5.97306,3.027,17.45,97.4,0
2026-06-21 00:03:01,lht65-20,52.2507,5.97306,3.027,17.47,97.5,0
2026-06-21 00:13:01,lht65-20,52.2507,5.97306,3.027,17.43,97.6,0
2026-06-21 00:23:01,lht65-20,52.2507,5.97306,3.027,17.39,97.6,0
2026-06-21 00:33:01,lht65-20,52.2507,5.97306,3.027,17.32,97.7,0
2026-06-21 00:43:01,lht65-20,52.2507,5.97306,3.027,17.52,97.8,0
2026-06-21 00:53:01,lht65-20,52.2507,5.97306,3.027,17.71,97.9,0
2026-06-21 01:03:01,lht65-20,52.2507,5.97306,3.027,17.84,98.0,0
2026-06-21 01:13:01,lht65-20,52.2507,5.97306,3.027,18.22,98.0,0
2026-06-21 01:23:01,lht65-20,52.2507,5.97306,3.029,18.92,97.9,0
2026-06-21 01:33:01,lht65-20,52.2507,5.97306,3.027,19.28,97.2,0
2026-06-21 01:43:01,lht65-20,52.2507,5.97306,3.027,19.46,95.1,0
2026-06-21 01:53:01,lht65-20,52.2507,5.97306,3.027,19.66,92.7,0
2026-06-21 02:03:01,lht65-20,52.2507,5.97306,3.027,19.82,92.3,0
2026-06-21 02:13:01,lht65-20,52.2507,5.97306,3.027,19.76,92.9,0
2026-06-21 02:23:01,lht65-20,52.2507,5.97306,3.029,19.46,94.5,0
2026-06-21 02:33:01,lht65-20,52.2507,5.97306,3.027,19.3,95.6,0
2026-06-21 02:43:01,lht65-20,52.2507,5.97306,3.027,19.22,96.1,0
2026-06-21 02:53:01,lht65-20,52.2507,5.97306,3.027,19.19,96.6,0
2026-06-21 03:03:01,lht65-20,52.2507,5.97306,3.027,19.18,96.9,1
2026-06-21 03:13:01,lht65-20,52.2507,5.97306,3.027,19.12,97.1,10
2026-06-21 03:23:01,lht65-20,52.2507,5.97306,3.027,19.04,97.2,18
2026-06-21 03:33:01,lht65-20,52.2507,5.97306,3.027,18.98,97.3,42
2026-06-21 03:43:01,lht65-20,52.2507,5.97306,3.027,18.86,97.3,95
2026-06-21 03:53:01,lht65-20,52.2507,5.97306,3.027,18.74,97.3,189
2026-06-21 04:03:01,lht65-20,52.2507,5.97306,3.027,18.61,97.4,290
2026-06-21 04:13:01,lht65-20,52.2507,5.97306,3.027,18.61,97.5,395
2026-06-21 04:23:01,lht65-20,52.2507,5.97306,3.027,18.57,97.5,612
2026-06-21 04:33:01,lht65-20,52.2507,5.97306,3.027,18.7,97.6,1323
2026-06-21 04:43:01,lht65-20,52.2507,5.97306,3.027,18.78,97.8,2891
2026-06-21 04:53:01,lht65-20,52.2507,5.97306,3.027,19.04,97.8,4791
2026-06-21 05:03:01,lht65-20,52.2507,5.97306,3.027,19.33,97.8,5357
2026-06-21 05:13:01,lht65-20,52.2507,5.97306,3.027,19.52,97.8,4668
2026-06-21 05:23:01,lht65-20,52.2507,5.97306,3.027,19.72,97.7,5085
2026-06-21 05:33:01,lht65-20,52.2507,5.97306,3.027,19.83,97.5,6230
2026-06-21 05:43:01,lht65-20,52.2507,5.97306,3.027,20.37,97.3,8580
2026-06-21 05:53:01,lht65-20,52.2507,5.97306,3.027,20.53,96.6,12700
2026-06-21 06:03:01,lht65-20,52.2507,5.97306,3.027,21.19,94.9,8811
2026-06-21 06:13:01,lht65-20,52.2507,5.97306,3.027,21.01,93.2,8252
2026-06-21 06:23:01,lht65-20,52.2507,5.97306,3.027,21.29,93.2,6464
2026-06-21 06:33:02,lht65-20,52.2507,5.97306,3.027,20.73,91.9,3910
2026-06-21 06:53:01,lht65-20,52.2507,5.97306,3.027,21.08,93.0,9069
2026-06-21 07:03:01,lht65-20,52.2507,5.97306,3.027,21.24,91.6,9881
2026-06-21 07:13:01,lht65-20,52.2507,5.97306,3.029,21.81,91.9,12207
2026-06-21 07:23:01,lht65-20,52.2507,5.97306,3.029,21.88,89.0,19588
2026-06-21 07:33:01,lht65-20,52.2507,5.97306,3.027,22.78,85.8,29572
2026-06-21 07:43:01,lht65-20,52.2507,5.97306,3.03,23.29,83.3,16918
2026-06-21 07:53:01,lht65-20,52.2507,5.97306,3.027,23.72,83.1,35548
2026-06-21 08:03:01,lht65-20,52.2507,5.97306,3.03,24.12,76.5,14120
2026-06-21 08:13:01,lht65-20,52.2507,5.97306,3.03,24.5,79.0,34267
2026-06-21 08:23:01,lht65-20,52.2507,5.97306,3.029,24.93,73.8,17592
2026-06-21 08:33:01,lht65-20,52.2507,5.97306,3.03,24.81,74.9,13751
2026-06-21 08:43:01,lht65-20,52.2507,5.97306,3.029,24.62,74.6,39912
2026-06-21 08:53:01,lht65-20,52.2507,5.97306,3.03,25.39,73.4,38122
2026-06-21 09:03:01,lht65-20,52.2507,5.97306,3.03,25.27,73.5,19127
2026-06-21 09:13:01,lht65-20,52.2507,5.97306,3.03,25.29,73.6,22177
2026-06-21 09:23:01,lht65-20,52.2507,5.97306,3.029,25.51,70.2,19699
2026-06-21 09:33:01,lht65-20,52.2507,5.97306,3.03,26.15,67.5,44577
2026-06-21 09:43:01,lht65-20,52.2507,5.97306,3.03,26.39,67.2,40829
2026-06-21 09:53:01,lht65-20,52.2507,5.97306,3.03,27.28,66.3,34143
2026-06-21 10:03:01,lht65-20,52.2507,5.97306,3.03,27.23,66.1,29906
2026-06-21 10:13:01,lht65-20,52.2507,5.97306,3.032,27.5,62.2,25616
2026-06-21 10:23:01,lht65-20,52.2507,5.97306,3.03,26.74,62.9,16731
2026-06-21 10:33:01,lht65-20,52.2507,5.97306,3.03,26.11,65.1,17320
2026-06-21 10:43:01,lht65-20,52.2507,5.97306,3.032,26.98,63.2,39303
2026-06-21 10:53:01,lht65-20,52.2507,5.97306,3.03,27.35,62.0,40074
2026-06-21 11:03:01,lht65-20,52.2507,5.97306,3.034,27.76,59.8,40807
2026-06-21 11:13:01,lht65-20,52.2507,5.97306,3.032,28.0,59.0,38554
2026-06-21 11:23:01,lht65-20,52.2507,5.97306,3.03,28.6,61.1,39105
2026-06-21 11:33:01,lht65-20,52.2507,5.97306,3.03,28.39,62.5,38603
2026-06-21 11:43:01,lht65-20,52.2507,5.97306,3.034,28.29,58.8,38615
2026-06-21 11:53:01,lht65-20,52.2507,5.97306,3.032,28.33,63.4,40383
2026-06-21 12:03:01,lht65-20,52.2507,5.97306,3.032,28.33,60.6,32271
2026-06-21 12:13:01,lht65-20,52.2507,5.97306,3.03,28.33,62.9,39495
2026-06-21 12:23:01,lht65-20,52.2507,5.97306,3.03,29.12,59.5,36718
2026-06-21 12:33:01,lht65-20,52.2507,5.97306,3.034,29.16,58.6,39861
2026-06-21 12:43:01,lht65-20,52.2507,5.97306,3.032,29.53,53.6,35853
2026-06-21 12:53:01,lht65-20,52.2507,5.97306,3.032,29.42,54.5,28246
2026-06-21 13:03:01,lht65-20,52.2507,5.97306,3.03,29.58,55.1,32358
2026-06-21 13:13:01,lht65-20,52.2507,5.97306,3.032,29.1,57.5,29367
2026-06-21 13:23:01,lht65-20,52.2507,5.97306,3.032,29.55,55.7,36745
2026-06-21 13:33:01,lht65-20,52.2507,5.97306,3.032,29.14,60.0,35152
2026-06-21 13:53:01,lht65-20,52.2507,5.97306,3.034,29.04,59.0,33990
2026-06-21 14:03:01,lht65-20,52.2507,5.97306,3.034,29.33,58.1,33915
2026-06-21 14:13:01,lht65-20,52.2507,5.97306,3.034,29.37,56.1,34080
2026-06-21 14:23:01,lht65-20,52.2507,5.97306,3.034,29.49,57.1,30400
2026-06-21 14:33:01,lht65-20,52.2507,5.97306,3.034,30.12,61.9,32015
2026-06-21 14:43:01,lht65-20,52.2507,5.97306,3.032,30.38,54.3,23465
2026-06-21 14:53:01,lht65-20,52.2507,5.97306,3.034,29.71,57.1,29866
2026-06-21 15:03:01,lht65-20,52.2507,5.97306,3.034,29.5,58.2,31405
2026-06-21 15:13:01,lht65-20,52.2507,5.97306,3.034,28.93,58.9,29755
2026-06-21 15:23:01,lht65-20,52.2507,5.97306,3.034,29.6,58.5,28040
2026-06-21 15:33:01,lht65-20,52.2507,5.97306,3.034,29.04,61.6,13060
2026-06-21 15:43:01,lht65-20,52.2507,5.97306,3.034,28.54,64.1,13376
2026-06-21 15:53:01,lht65-20,52.2507,5.97306,3.034,27.5,64.2,10992
2026-06-21 16:03:01,lht65-20,52.2507,5.97306,3.034,27.37,66.2,15174
2026-06-21 16:13:01,lht65-20,52.2507,5.97306,3.034,27.39,66.8,19600
2026-06-21 16:23:01,lht65-20,52.2507,5.97306,3.034,28.01,65.6,23763
2026-06-21 16:33:01,lht65-20,52.2507,5.97306,3.032,27.97,67.8,19427
2026-06-21 16:43:01,lht65-20,52.2507,5.97306,3.034,27.56,68.4,14234
2026-06-21 16:53:01,lht65-20,52.2507,5.97306,3.032,27.2,68.2,17935
2026-06-21 17:03:01,lht65-20,52.2507,5.97306,3.032,26.86,69.3,13254
2026-06-21 17:13:01,lht65-20,52.2507,5.97306,3.034,26.63,71.1,14698
2026-06-21 17:23:01,lht65-20,52.2507,5.97306,3.034,26.4,70.8,12329
2026-06-21 17:33:01,lht65-20,52.2507,5.97306,3.032,26.27,71.9,12690
2026-06-21 17:43:01,lht65-20,52.2507,5.97306,3.032,26.54,71.9,16917
2026-06-21 17:53:01,lht65-20,52.2507,5.97306,3.032,26.58,70.8,14258
2026-06-21 18:03:01,lht65-20,52.2507,5.97306,3.032,26.32,71.0,14125
2026-06-21 18:13:01,lht65-20,52.2507,5.97306,3.032,26.02,72.1,12017
2026-06-21 18:23:01,lht65-20,52.2507,5.97306,3.032,25.82,71.0,10049
2026-06-21 18:33:01,lht65-20,52.2507,5.97306,3.032,25.53,73.2,8691
2026-06-21 18:43:01,lht65-20,52.2507,5.97306,3.034,25.26,73.7,7463
2026-06-21 18:53:01,lht65-20,52.2507,5.97306,3.032,24.93,74.2,5850
2026-06-21 19:03:01,lht65-20,52.2507,5.97306,3.032,24.55,74.9,4476
2026-06-21 19:13:00,lht65-20,52.2507,5.97306,3.032,24.2,76.0,2863
2026-06-21 19:23:01,lht65-20,52.2507,5.97306,3.032,23.61,78.2,1404
2026-06-21 19:33:01,lht65-20,52.2507,5.97306,3.032,23.18,79.9,1080
2026-06-21 19:43:00,lht65-20,52.2507,5.97306,3.032,22.84,81.3,696
2026-06-21 19:53:00,lht65-20,52.2507,5.97306,3.03,22.54,82.4,395
2026-06-21 20:03:00,lht65-20,52.2507,5.97306,3.03,22.33,82.9,205
2026-06-21 20:13:01,lht65-20,52.2507,5.97306,3.03,21.96,84.0,92
2026-06-21 20:23:01,lht65-20,52.2507,5.97306,3.032,21.75,84.4,32
2026-06-21 20:33:00,lht65-20,52.2507,5.97306,3.03,21.6,84.4,9
2026-06-21 20:43:00,lht65-20,52.2507,5.97306,3.03,21.49,83.2,3
2026-06-21 20:53:00,lht65-20,52.2507,5.97306,3.03,21.22,83.6,0
2026-06-21 21:03:00,lht65-20,52.2507,5.97306,3.03,21.08,81.7,0
2026-06-21 21:13:01,lht65-20,52.2507,5.97306,3.03,20.77,82.1,0
2026-06-21 21:23:01,lht65-20,52.2507,5.97306,3.03,20.54,82.2,0
2026-06-21 21:33:01,lht65-20,52.2507,5.97306,3.03,20.26,82.1,0
2026-06-21 21:43:01,lht65-20,52.2507,5.97306,3.03,20.09,82.6,0
2026-06-21 21:53:00,lht65-20,52.2507,5.97306,3.029,19.92,82.0,0
2026-06-21 22:03:00,lht65-20,52.2507,5.97306,3.03,19.59,82.8,0
2026-06-21 22:13:01,lht65-20,52.2507,5.97306,3.029,19.23,85.7,0
2026-06-21 22:23:00,lht65-20,52.2507,5.97306,3.029,19.17,84.6,0
2026-06-21 22:43:00,lht65-20,52.2507,5.97306,3.029,18.85,85.1,0
2026-06-21 22:53:00,lht65-20,52.2507,5.97306,3.029,18.7,84.3,0
2026-06-21 23:03:01,lht65-20,52.2507,5.97306,3.029,18.51,84.0,0
2026-06-21 23:13:00,lht65-20,52.2507,5.97306,3.029,18.34,84.0,0
2026-06-21 23:23:00,lht65-20,52.2507,5.97306,3.027,18.11,84.6,0
2026-06-21 23:33:00,lht65-20,52.2507,5.97306,3.027,17.92,84.4,0
2026-06-21 23:43:00,lht65-20,52.2507,5.97306,3.027,17.73,85.0,0
2026-06-21 23:53:01,lht65-20,52.2507,5.97306,3.027,17.54,85.3,0
2026-06-22 00:03:01,lht65-20,52.2507,5.97306,3.027,17.4,85.1,0
2026-06-22 00:13:01,lht65-20,52.2507,5.97306,3.027,17.23,85.1,0
2026-06-22 00:23:01,lht65-20,52.2507,5.97306,3.027,17.07,84.4,0
2026-06-22 00:33:00,lht65-20,52.2507,5.97306,3.027,16.91,83.3,0
2026-06-22 00:43:01,lht65-20,52.2507,5.97306,3.027,16.74,81.9,0
2026-06-22 00:53:00,lht65-20,52.2507,5.97306,3.027,16.56,79.8,0
2026-06-22 01:03:01,lht65-20,52.2507,5.97306,3.025,16.38,79.0,0
2026-06-22 01:13:00,lht65-20,52.2507,5.97306,3.027,16.18,79.5,0
2026-06-22 01:23:01,lht65-20,52.2507,5.97306,3.027,15.96,78.8,0
2026-06-22 01:33:01,lht65-20,52.2507,5.97306,3.023,15.7,79.2,0
2026-06-22 01:43:01,lht65-20,52.2507,5.97306,3.023,15.5,79.2,0
2026-06-22 01:53:00,lht65-20,52.2507,5.97306,3.023,15.37,79.6,0
2026-06-22 02:03:01,lht65-20,52.2507,5.97306,3.023,15.21,80.8,0
2026-06-22 02:13:00,lht65-20,52.2507,5.97306,3.025,14.99,81.9,0
2026-06-22 02:23:01,lht65-20,52.2507,5.97306,3.023,14.94,79.8,0
2026-06-22 02:33:01,lht65-20,52.2507,5.97306,3.023,14.86,81.0,3
2026-06-22 02:43:00,lht65-20,52.2507,5.97306,3.023,14.73,81.9,11
2026-06-22 02:53:01,lht65-20,52.2507,5.97306,3.023,14.59,82.5,36
2026-06-22 03:03:01,lht65-20,52.2507,5.97306,3.021,14.43,83.9,95
2026-06-22 03:13:01,lht65-20,52.2507,5.97306,3.023,14.27,84.0,213
2026-06-22 03:23:00,lht65-20,52.2507,5.97306,3.021,14.24,84.6,414
2026-06-22 03:33:01,lht65-20,52.2507,5.97306,3.021,14.24,84.6,695
2026-06-22 03:43:00,lht65-20,52.2507,5.97306,3.021,14.31,84.2,1089
2026-06-22 03:53:01,lht65-20,52.2507,5.97306,3.021,14.56,83.6,1694
2026-06-22 04:03:00,lht65-20,52.2507,5.97306,3.023,14.73,82.1,2112
2026-06-22 04:13:01,lht65-20,52.2507,5.97306,3.023,15.05,82.4,3009
2026-06-22 04:23:01,lht65-20,52.2507,5.97306,3.021,15.28,80.6,3145
2026-06-22 04:33:01,lht65-20,52.2507,5.97306,3.021,15.36,80.9,4405
2026-06-22 04:43:01,lht65-20,52.2507,5.97306,3.023,15.87,80.4,7850
2026-06-22 04:53:00,lht65-20,52.2507,5.97306,3.023,16.33,78.0,5633
2026-06-22 05:03:01,lht65-20,52.2507,5.97306,3.023,16.49,78.7,10832
2026-06-22 05:13:01,lht65-20,52.2507,5.97306,3.023,16.93,78.1,9670
2026-06-22 05:23:00,lht65-20,52.2507,5.97306,3.025,17.39,77.8,13459
2026-06-22 05:33:01,lht65-20,52.2507,5.97306,3.023,17.53,77.0,14692
2026-06-22 05:43:01,lht65-20,52.2507,5.97306,3.023,17.94,76.0,16240
2026-06-22 05:53:00,lht65-20,52.2507,5.97306,3.025,18.03,76.0,17351
2026-06-22 06:03:01,lht65-20,52.2507,5.97306,3.023,18.41,76.1,18827
2026-06-22 06:13:01,lht65-20,52.2507,5.97306,3.027,18.77,77.7,19670
2026-06-22 06:23:00,lht65-20,52.2507,5.97306,3.025,18.83,74.4,20840
2026-06-22 06:33:01,lht65-20,52.2507,5.97306,3.027,19.29,75.0,21633
2026-06-22 06:43:01,lht65-20,52.2507,5.97306,3.025,19.47,74.1,22822
2026-06-22 06:53:01,lht65-20,52.2507,5.97306,3.027,19.48,73.8,21100
2026-06-22 07:03:01,lht65-20,52.2507,5.97306,3.025,19.46,74.9,23004
2026-06-22 07:13:00,lht65-20,52.2507,5.97306,3.027,19.64,73.8,23515
2026-06-22 07:23:00,lht65-20,52.2507,5.97306,3.027,19.91,76.1,25690
