t_s,T_in_C,RH_in_pct,T_out_C,RH_out_pct,M1_open,M2_open,M3_open
8640,8.56,96.5,8.56,93.3,1,1,1
8700,8.57,96.5,8.57,93.3,1,1,1
8760,8.58,96.5,8.58,93.3,1,1,1
8820,8.58,96.6,8.58,93.4,1,1,1
8880,8.59,96.6,8.59,93.4,1,1,1
8940,8.60,96.6,8.60,93.4,1,1,1
9000,8.60,96.6,8.60,93.4,1,1,1
9060,8.60,96.6,8.60,93.4,1,1,1
9120,8.60,96.6,8.60,93.4,1,1,1
9180,8.60,96.6,8.60,93.4,1,1,1
9240,8.60,96.6,8.60,93.4,1,1,1
9300,8.60,96.6,8.60,93.4,1,1,1
9360,8.60,96.6,8.60,93.4,1,1,1
9420,8.60,96.6,8.60,93.4,1,1,1
9480,8.60,96.6,8.60,93.4,1,1,1
9540,8.60,96.6,8.60,93.4,1,1,1
9600,8.60,96.6,8.60,93.4,1,1,1
9660,8.60,96.6,8.60,93.4,1,1,1
9720,8.60,96.6,8.60,93.4,1,1,1
9780,8.60,96.6,8.60,93.4,1,1,1
9840,8.60,96.6,8.60,93.4,1,1,1
9900,8.60,96.6,8.60,93.5,1,1,1
9960,8.60,96.6,8.60,93.5,1,1,1
10020,8.60,96.6,8.60,93.5,1,1,1
10080,8.60,96.7,8.60,93.5,1,1,1
10140,8.60,96.7,8.60,93.5,1,1,1
10200,8.60,96.7,8.60,93.5,1,1,1
10260,8.60,96.7,8.60,93.5,1,1,1
10320,8.60,96.7,8.60,93.5,1,1,1
10380,8.60,96.7,8.60,93.5,1,1,1
10440,8.60,96.7,8.60,93.5,1,1,1
10500,8.60,96.7,8.60,93.5,1,1,1
10560,8.60,96.7,8.60,93.5,1,1,1
10620,8.60,96.7,8.60,93.5,1,1,1
10680,8.60,96.7,8.60,93.5,1,1,1
10740,8.60,96.7,8.60,93.5,1,1,1
10800,8.61,96.7,8.61,93.5,1,1,1
10860,8.62,96.7,8.62,93.5,1,1,1
10920,8.62,96.7,8.62,93.5,1,1,1
10980,8.63,96.7,8.63,93.5,1,1,1
11040,8.64,96.7,8.64,93.5,1,1,1
11100,8.65,96.7,8.65,93.6,1,1,1
11160,8.66,96.7,8.66,93.6,1,1,1
11220,8.68,96.7,8.68,93.6,1,1,1
11280,8.69,96.8,8.69,93.6,1,1,1
11340,8.70,96.8,8.70,93.6,1,1,1
11400,8.71,96.8,8.71,93.6,1,1,1
11460,8.71,96.8,8.71,93.6,1,1,1
11520,8.72,96.8,8.72,93.6,1,1,1
11580,8.73,96.8,8.73,93.6,1,1,1
11640,8.74,96.8,8.74,93.6,1,1,1
11700,8.76,96.8,8.76,93.7,1,1,1
11760,8.77,96.8,8.77,93.7,1,1,1
11820,8.78,96.8,8.78,93.7,1,1,1
11880,8.79,96.8,8.79,93.7,1,1,1
11940,8.79,96.8,8.79,93.7,1,1,1
12000,8.80,96.9,8.80,93.7,1,1,1
12060,8.81,96.9,8.81,93.7,1,1,1
12120,8.82,96.9,8.82,93.7,1,1,1
12180,8.84,96.9,8.84,93.7,1,1,1
12240,8.85,96.9,8.85,93.7,1,1,1
12300,8.86,96.9,8.86,93.8,1,1,1
12360,8.87,96.9,8.87,93.8,1,1,1
12420,8.88,96.9,8.88,93.8,1,1,1
12480,8.88,96.9,8.88,93.8,1,1,1
12540,8.89,96.9,8.89,93.8,1,1,1
12600,8.92,96.9,8.92,93.8,1,1,1
12660,8.96,96.9,8.96,93.8,1,1,1
12720,9.00,96.9,9.00,93.8,1,1,1
12780,9.04,96.9,9.04,93.8,1,1,1
12840,9.08,96.9,9.08,93.8,1,1,1
12900,9.12,96.9,9.12,93.8,1,1,1
12960,9.16,96.9,9.16,93.8,1,1,1
13020,9.20,96.9,9.20,93.8,1,1,1
13080,9.24,96.9,9.24,93.8,1,1,1
13140,9.28,96.9,9.28,93.8,1,1,1
13200,9.32,96.9,9.32,93.8,1,1,1
13260,9.36,96.9,9.36,93.8,1,1,1
13320,9.40,96.9,9.40,93.8,1,1,1
13380,9.44,96.9,9.44,93.8,1,1,1
13440,9.48,96.9,9.48,93.8,1,1,1
13500,9.52,96.8,9.52,93.9,1,1,1
13560,9.56,96.8,9.56,93.9,1,1,1
13620,9.60,96.8,9.60,93.9,1,1,1
13680,9.64,96.8,9.64,93.9,1,1,1
13740,9.68,96.8,9.68,93.9,1,1,1
13800,9.72,96.8,9.72,93.9,1,1,1
13860,9.76,96.8,9.76,93.9,1,1,1
13920,9.80,96.8,9.80,93.9,1,1,1
13980,9.84,96.8,9.84,93.9,1,1,1
14040,9.88,96.8,9.88,93.9,1,1,1
14100,9.92,96.8,9.92,93.9,1,1,1
14160,9.96,96.8,9.96,93.9,1,1,1
14220,10.00,96.8,10.00,93.9,1,1,1
14280,10.04,96.8,10.04,93.9,1,1,1
14340,10.08,96.8,10.08,93.9,1,1,1
14400,10.20,96.8,10.20,93.9,1,1,1
14460,10.39,96.8,10.39,93.9,1,1,1
14520,10.58,96.8,10.58,94.0,1,1,1
14580,10.78,96.7,10.78,94.0,1,1,1
14640,10.97,96.7,10.97,94.0,1,1,1
14700,11.16,96.7,11.16,94.0,1,1,1
14760,11.36,96.7,11.36,94.1,1,1,1
14820,11.55,96.7,11.55,94.1,1,1,1
14880,11.74,96.7,11.74,94.1,1,1,1
14940,11.94,96.7,11.94,94.2,1,1,1
15000,12.13,96.7,12.13,94.2,1,1,1
15060,12.32,96.7,12.32,94.2,1,1,1
15120,12.52,96.7,12.52,94.2,1,1,1
15180,12.71,96.7,12.71,94.3,1,1,1
15240,12.90,96.7,12.90,94.3,1,1,1
15300,13.10,96.7,13.10,94.3,1,1,1
15360,13.29,96.7,13.29,94.3,1,1,1
15420,13.48,96.7,13.48,94.4,1,1,1
15480,13.68,96.7,13.68,94.4,1,1,1
15540,13.87,96.7,13.87,94.4,1,1,1
15600,14.06,96.7,14.06,94.4,1,1,1
15660,14.26,96.7,14.26,94.5,1,1,1
15720,14.45,96.7,14.45,94.5,1,1,1
15780,14.64,96.7,14.64,94.5,1,1,1
15840,14.84,96.7,14.84,94.6,1,1,1
15900,15.03,96.7,15.03,94.6,1,1,1
15960,15.22,96.7,15.22,94.6,1,1,1
16020,15.42,96.7,15.42,94.6,1,1,1
16080,15.61,96.7,15.61,94.7,1,1,1
16140,15.80,96.7,15.80,94.7,1,1,1
16200,15.98,96.4,15.98,94.4,1,1,1
16260,16.13,95.9,16.13,93.9,1,1,1
16320,16.28,95.3,16.28,93.4,1,1,1
16380,16.44,94.8,16.44,92.9,1,1,1
16440,16.59,94.2,16.59,92.4,1,1,1
16500,16.74,93.7,16.74,91.9,1,1,1
16560,16.90,93.2,16.90,91.3,1,1,1
16620,17.05,92.6,17.05,90.8,1,1,1
16680,17.20,92.1,17.20,90.3,1,1,1
16740,17.36,91.6,17.36,89.8,1,1,1
16800,17.51,91.0,17.51,89.3,1,1,1
16860,17.66,90.5,17.66,88.8,1,1,1
16920,17.82,90.0,17.82,88.2,1,1,1
16980,17.97,89.4,17.97,87.7,1,1,1
17040,18.12,88.9,18.12,87.2,1,1,1
17100,18.28,92.4,18.28,86.7,1,1,0
17160,18.43,91.9,18.43,86.2,1,1,0
17220,18.58,91.3,18.58,85.7,1,1,0
17280,18.74,90.7,18.74,85.1,1,1,0
17340,18.89,90.2,18.89,84.6,1,1,0
17400,19.05,89.6,19.05,84.1,1,1,0
17460,19.20,89.0,19.20,83.6,1,1,0
17520,19.35,88.4,19.35,83.1,1,1,0
17580,19.51,87.9,19.51,82.6,1,1,0
17640,19.66,87.3,19.66,82.0,1,1,0
17700,19.81,86.7,19.81,81.5,1,1,0
17760,19.97,86.2,19.97,81.0,1,1,0
17820,20.12,85.6,20.12,80.5,1,1,0
17880,20.27,85.0,20.27,80.0,1,1,0
17940,20.43,84.5,20.43,79.4,1,1,0
18000,20.53,88.8,20.53,79.1,0,1,0
18060,20.58,88.6,20.58,78.9,0,1,0
18120,20.63,88.4,20.63,78.8,0,1,0
18180,20.68,88.2,20.68,78.6,0,1,0
18240,20.73,88.0,20.73,78.4,0,1,0
18300,20.78,87.8,20.78,78.2,0,1,0
18360,20.83,87.6,20.83,78.1,0,1,0
18420,20.88,87.4,20.88,77.9,0,1,0
18480,20.93,87.2,20.93,77.7,0,1,0
18540,20.98,87.0,20.98,77.6,0,1,0
18600,21.03,86.8,21.03,77.4,0,1,0
18660,21.08,82.0,21.08,77.2,1,1,0
18720,21.13,81.8,21.13,77.0,1,1,0
18780,21.18,81.6,21.18,76.9,1,1,0
18840,21.23,81.5,21.23,76.7,1,1,0
18900,21.28,81.3,21.28,76.5,1,1,0
18960,21.33,81.1,21.33,76.3,1,1,0
19020,21.38,80.9,21.38,76.2,1,1,0
19080,21.43,80.7,21.43,76.0,1,1,0
19140,21.48,80.5,21.48,75.8,1,1,0
19200,21.53,80.3,21.53,75.6,1,1,0
19260,21.58,80.1,21.58,75.5,1,1,0
19320,21.63,84.3,21.63,75.3,0,1,0
19380,21.68,84.1,21.68,75.1,0,1,0
19440,21.73,83.9,21.73,75.0,0,1,0
19500,21.78,83.7,21.78,74.8,0,1,0
19560,21.83,83.5,21.83,74.6,0,1,0
19620,21.88,83.3,21.88,74.4,0,1,0
19680,21.93,83.1,21.93,74.3,0,1,0
19740,21.98,82.9,21.98,74.1,0,1,0
19800,21.99,82.8,21.99,74.0,0,1,0
19860,21.97,82.8,21.97,73.9,0,1,0
19920,21.95,82.8,21.95,73.9,0,1,0
19980,21.93,82.7,21.93,73.9,0,1,0
20040,21.91,82.7,21.91,73.8,0,1,0
20100,21.89,82.7,21.89,73.8,0,1,0
20160,21.87,82.7,21.87,73.8,0,1,0
20220,21.85,82.7,21.85,73.7,0,1,0
20280,21.83,82.6,21.83,73.7,0,1,0
20340,21.81,82.6,21.81,73.7,0,1,0
20400,21.79,82.6,21.79,73.6,0,1,0
20460,21.77,82.6,21.77,73.6,0,1,0
20520,21.75,82.5,21.75,73.6,0,1,0
20580,21.73,82.5,21.73,73.5,0,1,0
20640,21.71,82.5,21.71,73.5,0,1,0
20700,21.69,82.5,21.69,73.5,0,1,0
20760,21.67,82.5,21.67,73.4,0,1,0
20820,21.65,82.4,21.65,73.4,0,1,0
20880,21.63,82.4,21.63,73.4,0,1,0
20940,21.61,82.4,21.61,73.3,0,1,0
21000,21.59,82.4,21.59,73.3,0,1,0
21060,21.57,82.3,21.57,73.3,0,1,0
21120,21.55,82.3,21.55,73.2,0,1,0
21180,21.53,82.3,21.53,73.2,0,1,0
21240,21.51,82.3,21.51,73.2,0,1,0
21300,21.49,82.3,21.49,73.1,0,1,0
21360,21.47,82.2,21.47,73.1,0,1,0
21420,21.45,82.2,21.45,73.1,0,1,0
21480,21.43,82.2,21.43,73.0,0,1,0
21540,21.41,82.2,21.41,73.0,0,1,0
21600,21.42,82.1,21.42,73.0,0,1,0
21660,21.45,77.6,21.45,72.9,1,1,0
21720,21.48,77.5,21.48,72.8,1,1,0
21780,21.52,74.1,21.52,72.7,1,1,1
21840,21.55,74.0,21.55,72.6,1,1,1
21900,21.58,73.9,21.58,72.5,1,1,1
21960,21.62,73.8,21.62,72.4,1,1,1
22020,21.65,73.7,21.65,72.3,1,1,1
22080,21.68,73.6,21.68,72.3,1,1,1
22140,21.72,73.5,21.72,72.2,1,1,1
22200,21.75,73.4,21.75,72.1,1,1,1
22260,21.78,73.3,21.78,72.0,1,1,1
22320,21.82,73.5,21.82,71.9,0,1,1
22380,21.85,73.4,21.85,71.8,0,1,1
22440,21.89,73.3,21.88,71.7,0,1,1
22500,21.92,73.2,21.92,71.7,0,1,1
22560,21.96,80.4,21.95,71.6,0,1,0
22620,22.00,80.3,21.98,71.5,0,1,0
22680,22.03,80.1,22.02,71.4,0,1,0
22740,22.07,80.0,22.05,71.3,0,1,0
22800,22.10,79.9,22.08,71.2,0,1,0
22860,22.14,79.8,22.12,71.1,0,1,0
22920,22.17,79.7,22.15,71.0,0,1,0
22980,22.20,75.4,22.18,71.0,1,1,0
23040,22.23,75.3,22.22,70.9,1,1,0
23100,22.26,75.2,22.25,70.8,1,1,0
23160,22.30,75.1,22.28,70.7,1,1,0
23220,22.33,75.0,22.32,70.6,1,1,0
23280,22.37,74.9,22.35,70.5,1,1,0
23340,22.40,74.8,22.38,70.4,1,1,0
23400,22.49,74.5,22.47,70.2,1,1,0
23460,22.63,74.1,22.61,69.8,1,1,0
23520,22.77,73.6,22.75,69.4,1,1,0
23580,22.92,73.2,22.89,69.0,1,1,0
23640,23.08,76.6,23.03,68.6,0,1,0
23700,23.22,76.1,23.17,68.2,0,1,0
23760,23.37,75.7,23.31,67.8,0,1,0
23820,23.51,75.2,23.45,67.4,0,1,0
23880,23.65,74.7,23.59,67.0,0,1,0
23940,23.79,74.2,23.73,66.6,0,1,0
24000,23.94,73.7,23.87,66.2,0,1,0
24060,24.08,73.2,24.01,65.8,0,1,0
24120,24.22,72.7,24.15,65.4,0,1,0
24180,24.37,72.3,24.29,64.9,0,1,0
24240,24.51,71.8,24.43,64.5,0,1,0
24300,24.65,71.3,24.57,64.1,0,1,0
24360,24.80,70.8,24.71,63.7,0,1,0
24420,24.94,70.3,24.85,63.3,0,1,0
24480,25.09,69.9,24.99,62.9,0,1,0
24540,25.23,69.4,25.13,62.5,0,1,0
24600,25.37,68.9,25.27,62.1,0,1,0
24660,25.52,68.4,25.41,61.7,0,1,0
24720,25.66,67.9,25.55,61.3,0,1,0
24780,25.81,67.5,25.69,60.9,0,1,0
24840,25.95,67.0,25.83,60.5,0,1,0
24900,26.09,66.5,25.97,60.1,0,1,0
24960,26.24,66.0,26.11,59.7,0,1,0
25020,26.38,65.6,26.25,59.3,0,1,0
25080,26.53,65.1,26.39,58.9,0,1,0
25140,26.67,64.6,26.53,58.5,0,1,0
25200,26.75,64.4,26.61,58.3,0,1,0
25260,26.77,64.3,26.62,58.3,0,1,0
25320,26.78,64.2,26.63,58.2,0,1,0
25380,26.80,64.2,26.64,58.2,0,1,0
25440,26.82,64.1,26.65,58.2,0,1,0
25500,26.83,64.1,26.66,58.1,0,1,0
25560,26.85,64.0,26.68,58.1,0,1,0
25620,26.87,64.0,26.69,58.1,0,1,0
25680,26.88,63.9,26.70,58.0,0,1,0
25740,26.90,63.9,26.71,58.0,0,1,0
25800,26.92,63.8,26.72,58.0,0,1,0
25860,26.94,63.7,26.73,57.9,0,1,0
25920,26.95,63.7,26.75,57.9,0,1,0
25980,26.97,63.6,26.76,57.9,0,1,0
26040,26.99,63.6,26.77,57.8,0,1,0
26100,27.01,63.5,26.78,57.8,0,1,0
26160,27.02,63.4,26.79,57.8,0,1,0
26220,27.04,63.4,26.80,57.7,0,1,0
26280,27.06,63.3,26.82,57.7,0,1,0
26340,27.08,63.3,26.83,57.7,0,1,0
26400,27.09,63.2,26.84,57.7,0,1,0
26460,27.11,63.2,26.85,57.6,0,1,0
26520,27.13,63.1,26.86,57.6,0,1,0
26580,27.15,63.0,26.87,57.6,0,1,0
26640,27.17,63.0,26.89,57.5,0,1,0
26700,27.18,62.9,26.90,57.5,0,1,0
26760,27.20,62.9,26.91,57.5,0,1,0
26820,27.22,62.8,26.92,57.4,0,1,0
26880,27.24,62.7,26.93,57.4,0,1,0
26940,27.26,62.7,26.94,57.4,0,1,0
27000,27.28,62.6,26.96,57.3,0,1,0
27060,27.29,62.5,26.97,57.3,0,1,0
27120,27.31,62.5,26.98,57.3,0,1,0
27180,27.33,62.4,26.99,57.2,0,1,0
27240,27.35,62.4,27.00,57.2,0,1,0
27300,27.37,62.3,27.01,57.2,0,1,0
27360,27.39,62.2,27.03,57.1,0,1,0
27420,27.41,62.2,27.04,57.1,0,1,0
27480,27.43,62.1,27.05,57.1,0,1,0
27540,27.44,62.0,27.06,57.0,0,1,0
27600,27.46,62.0,27.07,57.0,0,1,0
27660,27.48,61.9,27.08,57.0,0,1,0
27720,27.50,61.9,27.10,57.0,0,1,0
27780,27.52,61.8,27.11,56.9,0,1,0
27840,27.54,61.7,27.12,56.9,0,1,0
27900,27.56,61.7,27.13,56.9,0,1,0
27960,27.58,61.6,27.14,56.8,0,1,0
28020,27.60,61.5,27.15,56.8,0,1,0
28080,27.62,61.5,27.17,56.8,0,1,0
28140,27.64,61.4,27.18,56.7,0,1,0
28200,27.66,61.3,27.19,56.7,0,1,0
28260,27.68,61.3,27.20,56.7,0,1,0
28320,27.70,61.2,27.21,56.6,0,1,0
28380,27.72,61.1,27.22,56.6,0,1,0
28440,27.74,61.1,27.24,56.6,0,1,0
28500,27.76,61.0,27.25,56.5,0,1,0
28560,27.78,61.0,27.26,56.5,0,1,0
28620,27.80,60.9,27.27,56.5,0,1,0
28680,27.82,60.8,27.28,56.4,0,1,0
28740,27.84,60.8,27.29,56.4,0,1,0
28800,27.86,60.6,27.31,56.3,0,1,0
28860,27.89,60.5,27.33,56.2,0,1,0
28920,27.92,60.4,27.35,56.1,0,1,0
28980,27.95,60.2,27.37,56.0,0,1,0
29040,27.98,60.1,27.39,55.9,0,1,0
29100,28.00,60.0,27.41,55.8,0,1,0
29160,27.74,57.9,27.43,55.7,1,1,0
29220,27.77,57.8,27.45,55.6,1,1,0
29280,27.79,57.6,27.47,55.5,1,1,0
29340,27.81,57.5,27.49,55.4,1,1,0
29400,27.84,57.4,27.51,55.3,1,1,0
29460,27.86,57.3,27.53,55.2,1,1,0
29520,27.89,57.2,27.55,55.1,1,1,0
29580,27.91,57.0,27.57,55.0,1,1,0
29640,27.94,56.9,27.59,54.9,1,1,0
29700,27.96,56.8,27.61,54.8,1,1,0
29760,27.99,56.7,27.63,54.7,1,1,0
29820,28.35,58.3,27.65,54.6,0,1,0
29880,28.38,58.1,27.67,54.5,0,1,0
29940,28.41,58.0,27.69,54.4,0,1,0
30000,28.44,57.9,27.71,54.3,0,1,0
30060,28.47,57.7,27.73,54.2,0,1,0
30120,28.50,57.6,27.75,54.1,0,1,0
30180,28.53,57.5,27.77,54.0,0,1,0
30240,28.56,57.3,27.79,53.9,0,1,0
30300,28.59,57.2,27.81,53.8,0,1,0
30360,28.62,57.0,27.83,53.7,0,1,0
30420,28.65,56.9,27.85,53.6,0,1,0
30480,28.29,55.2,27.87,53.5,1,1,0
30540,28.31,55.1,27.89,53.3,1,1,0
30600,28.34,55.1,27.91,53.3,1,1,0
30660,28.36,55.1,27.93,53.4,1,1,0
30720,28.39,55.2,27.95,53.5,1,1,0
30780,28.41,55.3,27.97,53.6,1,1,0
30840,28.44,55.4,27.99,53.7,1,1,0
30900,28.46,55.4,28.01,53.8,1,1,0
30960,28.49,55.5,28.03,53.9,1,1,0
31020,28.51,55.6,28.05,54.0,1,1,0
31080,28.54,55.6,28.07,54.1,1,1,0
31140,28.56,55.7,28.09,54.2,1,1,0
31200,28.59,55.8,28.11,54.3,1,1,0
31260,28.61,55.8,28.13,54.4,1,1,0
31320,28.64,55.9,28.15,54.5,1,1,0
31380,28.66,56.0,28.17,54.6,1,1,0
31440,28.69,56.0,28.19,54.7,1,1,0
31500,28.72,56.1,28.21,54.7,1,1,0
31560,28.74,56.2,28.23,54.8,1,1,0
31620,28.77,56.3,28.25,54.9,1,1,0
31680,28.79,56.3,28.27,55.0,1,1,0
31740,28.82,56.4,28.29,55.1,1,1,0
31800,28.84,56.5,28.31,55.2,1,1,0
31860,28.87,56.5,28.33,55.3,1,1,0
31920,28.89,56.6,28.35,55.4,1,1,0
31980,28.92,56.7,28.37,55.5,1,1,0
32040,28.94,56.7,28.39,55.6,1,1,0
32100,28.97,56.8,28.41,55.7,1,1,0
32160,28.99,56.9,28.43,55.8,1,1,0
32220,29.02,56.9,28.45,55.9,1,1,0
32280,29.05,57.0,28.47,56.0,1,1,0
32340,29.07,57.1,28.49,56.1,1,1,0
32400,29.10,57.1,28.51,56.1,1,1,0
32460,29.12,57.0,28.53,56.0,1,1,0
32520,29.15,56.9,28.55,55.9,1,1,0
32580,29.17,56.8,28.57,55.8,1,1,0
32640,29.20,56.6,28.59,55.7,1,1,0
32700,29.22,56.5,28.61,55.6,1,1,0
32760,29.25,56.4,28.63,55.6,1,1,0
32820,29.27,56.3,28.65,55.5,1,1,0
32880,29.30,56.2,28.67,55.4,1,1,0
32940,29.32,56.1,28.69,55.3,1,1,0
33000,29.35,56.0,28.71,55.2,1,1,0
33060,29.37,55.9,28.73,55.2,1,1,0
33120,29.40,55.8,28.75,55.1,1,1,0
33180,29.43,55.7,28.77,55.0,1,1,0
33240,29.45,55.6,28.79,54.9,1,1,0
33300,29.48,55.5,28.81,54.8,1,1,0
33360,29.50,55.4,28.83,54.7,1,1,0
33420,29.53,55.3,28.85,54.7,1,1,0
33480,29.55,55.2,28.87,54.6,1,1,0
33540,29.58,55.1,28.89,54.5,1,1,0
33600,29.60,55.0,28.91,54.4,1,1,0
33660,29.63,54.9,28.93,54.3,1,1,0
33720,29.65,54.8,28.94,54.2,1,1,0
33780,29.68,54.7,28.96,54.2,1,1,0
33840,29.70,54.6,28.98,54.1,1,1,0
33900,29.73,54.5,29.00,54.0,1,1,0
33960,29.76,54.4,29.02,53.9,1,1,0
34020,29.78,54.3,29.04,53.8,1,1,0
34080,29.81,54.2,29.06,53.8,1,1,0
34140,29.83,54.1,29.08,53.7,1,1,0
34200,29.84,54.1,29.09,53.6,1,1,0
34260,29.79,54.1,29.03,53.7,1,1,0
34320,29.73,54.2,28.97,53.8,1,1,0
34380,29.68,54.3,28.91,53.9,1,1,0
34440,29.62,54.4,28.85,54.0,1,1,0
34500,29.57,54.5,28.79,54.1,1,1,0
34560,29.51,54.6,28.73,54.2,1,1,0
34620,29.46,54.7,28.67,54.3,1,1,0
34680,29.40,54.8,28.60,54.4,1,1,0
34740,29.35,54.8,28.54,54.5,1,1,0
34800,29.29,54.9,28.48,54.6,1,1,0
34860,29.24,55.0,28.42,54.7,1,1,0
34920,29.18,55.1,28.36,54.8,1,1,0
34980,29.13,55.2,28.30,54.9,1,1,0
35040,29.07,55.3,28.24,55.0,1,1,0
35100,29.02,55.4,28.18,55.1,1,1,0
35160,28.96,55.5,28.12,55.2,1,1,0
35220,28.91,55.5,28.06,55.3,1,1,0
35280,28.85,55.6,28.00,55.4,1,1,0
35340,28.80,55.7,27.94,55.5,1,1,0
35400,28.74,55.8,27.88,55.6,1,1,0
35460,28.69,55.9,27.82,55.7,1,1,0
35520,28.63,56.0,27.75,55.8,1,1,0
35580,28.58,56.1,27.69,55.9,1,1,0
35640,28.52,56.2,27.63,56.0,1,1,0
35700,28.47,56.2,27.57,56.1,1,1,0
35760,28.41,56.3,27.51,56.2,1,1,0
35820,28.36,56.4,27.45,56.3,1,1,0
35880,28.30,56.5,27.39,56.4,1,1,0
35940,28.25,56.6,27.33,56.6,1,1,0
36000,28.20,56.7,27.28,56.6,1,1,0
36060,28.16,56.8,27.23,56.7,1,1,0
36120,28.12,56.8,27.19,56.8,1,1,0
36180,28.09,56.9,27.15,56.9,1,1,0
36240,28.05,57.0,27.10,57.0,1,1,0
36300,28.01,57.1,27.06,57.1,1,1,0
36360,27.97,57.2,27.02,57.2,1,1,0
36420,28.84,57.0,26.97,57.3,0,1,0
36480,28.80,57.1,26.93,57.4,0,1,0
36540,28.77,57.1,26.89,57.5,0,1,0
36600,28.74,57.2,26.84,57.6,0,1,0
36660,28.71,57.3,26.80,57.7,0,1,0
36720,28.67,57.3,26.76,57.8,0,1,0
36780,28.64,57.4,26.71,57.9,0,1,0
36840,28.61,57.5,26.67,58.0,0,1,0
36900,28.57,57.5,26.63,58.1,0,1,0
36960,28.54,57.6,26.58,58.2,0,1,0
37020,28.51,57.7,26.54,58.3,0,1,0
37080,27.52,58.1,26.50,58.4,1,1,0
37140,27.48,58.2,26.45,58.5,1,1,0
37200,27.44,58.3,26.41,58.6,1,1,0
37260,27.40,58.4,26.37,58.7,1,1,0
37320,27.36,58.4,26.32,58.8,1,1,0
37380,27.33,58.5,26.28,58.9,1,1,0
37440,27.29,58.6,26.24,59.0,1,1,0
37500,27.25,58.7,26.19,59.1,1,1,0
37560,27.21,58.8,26.15,59.2,1,1,0
37620,27.17,58.8,26.11,59.3,1,1,0
37680,27.13,58.9,26.06,59.4,1,1,0
37740,28.11,58.4,26.02,59.5,0,1,0
37800,28.18,58.2,26.08,59.3,0,1,0
37860,28.34,57.8,26.23,58.9,0,1,0
37920,28.49,57.4,26.38,58.6,0,1,0
37980,28.65,57.0,26.53,58.2,0,1,0
38040,28.81,56.6,26.68,57.8,0,1,0
38100,28.97,56.2,26.83,57.5,0,1,0
38160,29.13,55.8,26.98,57.1,0,1,0
38220,29.29,55.4,27.12,56.8,0,1,0
38280,29.45,55.0,27.27,56.4,0,1,0
