t_s,T_in_C,RH_in_pct,T_out_C,RH_out_pct,M1_open,M2_open,M3_open
32820,30.07,49.8,29.44,48.9,1,1,0
32880,30.10,49.7,29.47,48.8,1,1,0
32940,29.69,49.0,29.50,48.7,1,1,1
33000,29.72,48.9,29.53,48.6,1,1,1
33060,29.75,48.8,29.56,48.5,1,1,1
33120,29.78,48.7,29.59,48.4,1,1,1
33180,29.82,48.6,29.62,48.3,1,1,1
33240,29.85,48.5,29.65,48.2,1,1,1
33300,29.88,48.4,29.68,48.1,1,1,1
33360,29.91,48.3,29.71,48.1,1,1,1
33420,29.94,48.2,29.74,48.0,1,1,1
33480,29.97,48.1,29.77,47.9,1,1,1
33540,30.01,48.0,29.80,47.8,1,1,1
33600,30.04,47.9,29.83,47.7,1,1,1
33660,30.07,47.8,29.86,47.6,1,1,1
33720,30.10,47.7,29.89,47.5,1,1,1
33780,30.13,47.6,29.92,47.4,1,1,1
33840,30.16,47.6,29.95,47.3,1,1,1
33900,30.20,47.5,29.98,47.2,1,1,1
33960,30.23,47.4,30.01,47.2,1,1,1
34020,30.26,47.3,30.04,47.1,1,1,1
34080,30.29,47.2,30.07,47.0,1,1,1
34140,30.32,47.1,30.10,46.9,1,1,1
34200,30.32,47.1,30.10,46.9,1,1,1
34260,30.32,47.1,30.10,46.9,1,1,1
34320,30.32,47.1,30.10,47.0,1,1,1
34380,30.33,47.2,30.10,47.0,1,1,1
34440,30.33,47.2,30.10,47.0,1,1,1
34500,30.33,47.2,30.10,47.0,1,1,1
34560,30.33,47.2,30.10,47.1,1,1,1
34620,30.33,47.2,30.10,47.1,1,1,1
34680,30.33,47.3,30.10,47.1,1,1,1
34740,30.33,47.3,30.10,47.1,1,1,1
34800,30.34,47.3,30.10,47.2,1,1,1
34860,30.34,47.3,30.10,47.2,1,1,1
34920,30.34,47.3,30.10,47.2,1,1,1
34980,30.34,47.3,30.10,47.2,1,1,1
35040,30.34,47.4,30.10,47.3,1,1,1
35100,30.34,47.4,30.10,47.3,1,1,1
35160,30.35,47.4,30.10,47.3,1,1,1
35220,30.35,47.4,30.10,47.3,1,1,1
35280,30.35,47.4,30.10,47.3,1,1,1
35340,30.35,47.5,30.10,47.4,1,1,1
35400,30.35,47.5,30.10,47.4,1,1,1
35460,30.35,47.5,30.10,47.4,1,1,1
35520,30.36,47.5,30.10,47.4,1,1,1
35580,30.36,47.5,30.10,47.5,1,1,1
35640,30.36,47.6,30.10,47.5,1,1,1
35700,30.36,47.6,30.10,47.5,1,1,1
35760,30.36,47.6,30.10,47.5,1,1,1
35820,30.36,47.6,30.10,47.6,1,1,1
35880,30.37,47.6,30.10,47.6,1,1,1
35940,30.37,47.6,30.10,47.6,1,1,1
36000,30.41,47.5,30.14,47.5,1,1,1
36060,30.44,47.4,30.17,47.3,1,1,1
36120,30.48,47.3,30.20,47.2,1,1,1
36180,30.51,47.1,30.24,47.1,1,1,1
36240,30.55,47.0,30.27,47.0,1,1,1
36300,30.58,46.9,30.30,46.9,1,1,1
36360,30.62,46.8,30.34,46.7,1,1,1
36420,30.65,46.6,30.37,46.6,1,1,1
36480,30.69,46.5,30.40,46.5,1,1,1
36540,30.72,46.4,30.44,46.4,1,1,1
36600,30.76,46.3,30.47,46.3,1,1,1
36660,30.79,46.1,30.50,46.1,1,1,1
36720,30.83,46.0,30.54,46.0,1,1,1
36780,30.86,45.9,30.57,45.9,1,1,1
36840,30.90,45.8,30.60,45.8,1,1,1
36900,30.93,45.6,30.64,45.7,1,1,1
36960,30.97,45.5,30.67,45.5,1,1,1
37020,31.00,45.4,30.70,45.4,1,1,1
37080,31.04,45.3,30.74,45.3,1,1,1
37140,31.07,45.1,30.77,45.2,1,1,1
37200,31.11,45.0,30.80,45.1,1,1,1
37260,31.14,44.9,30.84,44.9,1,1,1
37320,31.18,44.8,30.87,44.8,1,1,1
37380,31.21,44.7,30.90,44.7,1,1,1
37440,31.24,44.5,30.94,44.6,1,1,1
37500,31.28,44.4,30.97,44.5,1,1,1
37560,31.31,44.3,31.00,44.3,1,1,1
37620,31.35,44.2,31.04,44.2,1,1,1
37680,31.38,44.0,31.07,44.1,1,1,1
37740,31.42,44.0,31.10,44.0,1,1,1
37800,31.44,44.1,31.13,44.2,1,1,1
37860,31.47,44.2,31.15,44.3,1,1,1
37920,31.49,44.4,31.17,44.5,1,1,1
37980,31.52,44.5,31.20,44.6,1,1,1
38040,31.54,44.6,31.22,44.7,1,1,1
38100,31.57,44.8,31.24,44.9,1,1,1
38160,31.59,44.9,31.27,45.0,1,1,1
38220,31.62,45.0,31.29,45.2,1,1,1
38280,31.64,45.2,31.31,45.3,1,1,1
38340,31.67,45.3,31.34,45.5,1,1,1
38400,31.69,45.4,31.36,45.6,1,1,1
38460,31.71,45.6,31.38,45.7,1,1,1
38520,31.74,45.7,31.41,45.9,1,1,1
38580,31.76,45.9,31.43,46.0,1,1,1
38640,31.79,46.0,31.45,46.2,1,1,1
38700,31.81,46.1,31.48,46.3,1,1,1
38760,31.84,46.3,31.50,46.5,1,1,1
38820,31.86,46.4,31.52,46.6,1,1,1
38880,31.89,46.5,31.55,46.7,1,1,1
38940,31.91,46.7,31.57,46.9,1,1,1
39000,31.94,46.8,31.59,47.0,1,1,1
39060,31.96,46.9,31.62,47.2,1,1,1
39120,31.99,47.1,31.64,47.3,1,1,1
39180,32.01,47.2,31.66,47.5,1,1,1
39240,32.04,47.3,31.69,47.6,1,1,1
39300,32.06,47.5,31.71,47.7,1,1,1
39360,32.09,47.6,31.73,47.9,1,1,1
39420,32.11,47.8,31.76,48.0,1,1,1
39480,32.13,47.9,31.78,48.2,1,1,1
39540,32.16,48.0,31.80,48.3,1,1,1
39600,32.18,47.9,31.82,48.2,1,1,1
39660,32.20,47.9,31.84,48.2,1,1,1
39720,32.22,47.8,31.86,48.1,1,1,1
39780,32.24,47.8,31.88,48.1,1,1,1
39840,32.26,47.7,31.89,48.0,1,1,1
39900,32.28,47.6,31.91,47.9,1,1,1
39960,32.30,47.6,31.93,47.9,1,1,1
40020,32.32,47.5,31.95,47.8,1,1,1
40080,32.33,47.4,31.97,47.8,1,1,1
40140,32.35,47.4,31.99,47.7,1,1,1
40200,32.37,47.3,32.00,47.7,1,1,1
40260,32.39,47.3,32.02,47.6,1,1,1
40320,32.41,47.2,32.04,47.5,1,1,1
40380,32.43,47.1,32.06,47.5,1,1,1
40440,32.45,47.1,32.08,47.4,1,1,1
40500,32.47,47.0,32.10,47.4,1,1,1
40560,32.49,47.0,32.11,47.3,1,1,1
40620,32.51,46.9,32.13,47.2,1,1,1
40680,32.53,46.8,32.15,47.2,1,1,1
40740,32.55,46.8,32.17,47.1,1,1,1
40800,32.57,46.7,32.19,47.1,1,1,1
40860,32.59,46.7,32.21,47.0,1,1,1
40920,32.61,46.6,32.22,47.0,1,1,1
40980,32.63,46.5,32.24,46.9,1,1,1
41040,32.65,46.5,32.26,46.8,1,1,1
41100,32.67,46.4,32.28,46.8,1,1,1
41160,32.69,46.4,32.30,46.7,1,1,1
41220,32.70,46.3,32.32,46.7,1,1,1
41280,32.72,46.2,32.33,46.6,1,1,1
41340,32.74,46.2,32.35,46.5,1,1,1
41400,32.76,46.1,32.37,46.5,1,1,1
41460,32.78,46.0,32.39,46.4,1,1,1
41520,32.80,46.0,32.41,46.4,1,1,1
41580,32.82,45.9,32.43,46.3,1,1,1
41640,32.84,45.9,32.44,46.3,1,1,1
41700,32.86,45.8,32.46,46.2,1,1,1
41760,32.88,45.7,32.48,46.1,1,1,1
41820,32.90,45.7,32.50,46.1,1,1,1
41880,32.92,45.6,32.52,46.0,1,1,1
41940,32.94,45.6,32.54,46.0,1,1,1
42000,32.96,45.5,32.55,45.9,1,1,1
42060,32.98,45.4,32.57,45.8,1,1,1
42120,32.99,45.4,32.59,45.8,1,1,1
42180,33.01,45.3,32.61,45.7,1,1,1
42240,33.03,45.3,32.63,45.7,1,1,1
42300,33.05,45.2,32.65,45.6,1,1,1
42360,33.07,45.1,32.66,45.6,1,1,1
42420,33.09,45.1,32.68,45.5,1,1,1
42480,33.11,45.0,32.70,45.4,1,1,1
42540,33.13,45.0,32.72,45.4,1,1,1
42600,33.15,44.9,32.74,45.3,1,1,1
42660,33.17,44.8,32.76,45.3,1,1,1
42720,33.19,44.8,32.77,45.2,1,1,1
42780,33.21,44.7,32.79,45.1,1,1,1
42840,33.22,44.7,32.81,45.1,1,1,1
42900,33.24,44.6,32.83,45.0,1,1,1
42960,33.26,44.5,32.85,45.0,1,1,1
43020,33.28,44.5,32.87,44.9,1,1,1
43080,33.30,44.4,32.88,44.9,1,1,1
43140,33.32,44.4,32.90,44.8,1,1,1
43200,33.33,44.3,32.91,44.7,1,1,1
43260,33.34,44.1,32.92,44.6,1,1,1
43320,33.35,44.0,32.93,44.4,1,1,1
43380,33.36,43.9,32.94,44.3,1,1,1
43440,33.37,43.8,32.95,44.2,1,1,1
43500,33.38,43.7,32.96,44.1,1,1,1
43560,33.39,43.6,32.97,44.0,1,1,1
43620,33.40,43.5,32.98,43.9,1,1,1
43680,33.41,43.4,32.99,43.8,1,1,1
43740,33.43,43.2,33.00,43.7,1,1,1
43800,33.44,43.1,33.01,43.5,1,1,1
43860,33.45,43.0,33.02,43.4,1,1,1
43920,33.46,42.9,33.03,43.3,1,1,1
43980,33.47,42.8,33.04,43.2,1,1,1
44040,33.48,42.7,33.05,43.1,1,1,1
44100,33.49,42.6,33.06,43.0,1,1,1
44160,33.50,42.5,33.07,42.9,1,1,1
44220,33.51,42.3,33.08,42.8,1,1,1
44280,33.52,42.2,33.09,42.6,1,1,1
44340,33.53,42.1,33.10,42.5,1,1,1
44400,33.54,42.0,33.11,42.4,1,1,1
44460,33.55,41.9,33.12,42.3,1,1,1
44520,33.56,41.8,33.13,42.2,1,1,1
44580,33.57,41.7,33.14,42.1,1,1,1
44640,33.58,41.6,33.15,42.0,1,1,1
44700,33.59,41.5,33.16,41.8,1,1,1
44760,33.60,41.3,33.17,41.7,1,1,1
44820,33.61,41.2,33.18,41.6,1,1,1
44880,33.62,41.1,33.19,41.5,1,1,1
44940,33.63,41.0,33.20,41.4,1,1,1
45000,33.61,41.0,33.17,41.3,1,1,1
45060,33.58,40.9,33.15,41.3,1,1,1
45120,33.55,40.9,33.12,41.2,1,1,1
45180,33.53,40.8,33.09,41.2,1,1,1
45240,33.50,40.8,33.07,41.1,1,1,1
45300,33.47,40.7,33.04,41.1,1,1,1
45360,33.45,40.7,33.01,41.0,1,1,1
45420,33.42,40.6,32.98,41.0,1,1,1
45480,33.40,40.6,32.96,40.9,1,1,1
45540,33.37,40.5,32.93,40.9,1,1,1
45600,33.34,40.5,32.90,40.8,1,1,1
45660,33.32,40.4,32.88,40.8,1,1,1
45720,33.29,40.4,32.85,40.7,1,1,1
45780,33.26,40.3,32.82,40.7,1,1,1
45840,33.24,40.3,32.80,40.6,1,1,1
45900,33.21,40.2,32.77,40.6,1,1,1
45960,33.18,40.2,32.74,40.5,1,1,1
46020,33.16,40.1,32.72,40.5,1,1,1
46080,33.13,40.1,32.69,40.4,1,1,1
46140,33.10,40.0,32.66,40.4,1,1,1
46200,33.08,40.0,32.64,40.3,1,1,1
46260,33.05,39.9,32.61,40.3,1,1,1
46320,33.02,39.9,32.58,40.2,1,1,1
46380,33.00,39.8,32.56,40.2,1,1,1
46440,32.97,39.8,32.53,40.1,1,1,1
46500,32.94,39.7,32.50,40.1,1,1,1
46560,32.92,39.7,32.48,40.0,1,1,1
46620,32.89,39.7,32.45,40.0,1,1,1
46680,32.86,39.6,32.42,39.9,1,1,1
46740,32.84,39.6,32.40,39.9,1,1,1
46800,32.86,39.5,32.42,39.8,1,1,1
46860,32.88,39.4,32.44,39.7,1,1,1
46920,32.89,39.3,32.45,39.7,1,1,1
46980,32.91,39.3,32.47,39.6,1,1,1
47040,32.93,39.2,32.49,39.5,1,1,1
47100,32.94,39.1,32.50,39.5,1,1,1
47160,32.96,39.1,32.52,39.4,1,1,1
47220,32.98,39.0,32.54,39.3,1,1,1
47280,32.99,38.9,32.55,39.3,1,1,1
47340,33.01,38.9,32.57,39.2,1,1,1
47400,33.03,38.8,32.59,39.1,1,1,1
47460,33.04,38.7,32.60,39.0,1,1,1
47520,33.06,38.7,32.62,39.0,1,1,1
47580,33.08,38.6,32.64,38.9,1,1,1
47640,33.09,38.5,32.65,38.8,1,1,1
47700,33.11,38.5,32.67,38.8,1,1,1
47760,33.12,38.4,32.69,38.7,1,1,1
47820,33.14,38.3,32.70,38.6,1,1,1
47880,33.16,38.2,32.72,38.6,1,1,1
47940,33.17,38.2,32.74,38.5,1,1,1
48000,33.19,38.1,32.75,38.4,1,1,1
48060,33.21,38.0,32.77,38.3,1,1,1
48120,33.22,38.0,32.79,38.3,1,1,1
48180,33.24,37.9,32.80,38.2,1,1,1
48240,33.26,37.8,32.82,38.1,1,1,1
48300,33.27,37.8,32.84,38.1,1,1,1
48360,33.29,37.7,32.85,38.0,1,1,1
48420,33.30,37.6,32.87,37.9,1,1,1
48480,33.32,37.6,32.89,37.9,1,1,1
48540,33.34,37.5,32.90,37.8,1,1,1
48600,33.33,37.5,32.90,37.7,1,1,1
48660,33.33,37.4,32.90,37.7,1,1,1
48720,33.33,37.3,32.90,37.6,1,1,1
48780,33.33,37.3,32.90,37.6,1,1,1
48840,33.33,37.2,32.90,37.5,1,1,1
48900,33.33,37.2,32.90,37.5,1,1,1
48960,33.33,37.1,32.90,37.4,1,1,1
49020,33.33,37.1,32.90,37.4,1,1,1
49080,33.33,37.0,32.90,37.3,1,1,1
49140,33.33,37.0,32.90,37.3,1,1,1
49200,33.33,36.9,32.90,37.2,1,1,1
49260,33.33,36.9,32.90,37.2,1,1,1
49320,33.33,36.8,32.90,37.1,1,1,1
49380,33.33,36.8,32.90,37.0,1,1,1
49440,33.33,36.7,32.90,37.0,1,1,1
49500,33.33,36.7,32.90,36.9,1,1,1
49560,33.33,36.6,32.90,36.9,1,1,1
49620,33.33,36.6,32.90,36.8,1,1,1
49680,33.33,36.5,32.90,36.8,1,1,1
49740,33.33,36.5,32.90,36.7,1,1,1
49800,33.33,36.4,32.90,36.7,1,1,1
49860,33.32,36.4,32.90,36.6,1,1,1
49920,33.32,36.3,32.90,36.6,1,1,1
49980,33.32,36.3,32.90,36.5,1,1,1
50040,33.32,36.2,32.90,36.5,1,1,1
50100,33.32,36.2,32.90,36.4,1,1,1
50160,33.32,36.1,32.90,36.4,1,1,1
50220,33.32,36.1,32.90,36.3,1,1,1
50280,33.32,36.0,32.90,36.2,1,1,1
50340,33.32,36.0,32.90,36.2,1,1,1
50400,33.33,36.1,32.91,36.4,1,1,1
50460,33.33,36.3,32.91,36.5,1,1,1
50520,33.34,36.4,32.92,36.6,1,1,1
50580,33.34,36.5,32.93,36.8,1,1,1
50640,33.35,36.7,32.93,36.9,1,1,1
50700,33.36,36.8,32.94,37.0,1,1,1
50760,33.36,36.9,32.95,37.2,1,1,1
50820,33.37,37.1,32.95,37.3,1,1,1
50880,33.37,37.2,32.96,37.5,1,1,1
50940,33.38,37.4,32.97,37.6,1,1,1
51000,33.39,37.5,32.97,37.7,1,1,1
51060,33.39,37.6,32.98,37.9,1,1,1
51120,33.40,37.8,32.99,38.0,1,1,1
51180,33.40,37.9,32.99,38.1,1,1,1
51240,33.41,38.0,33.00,38.3,1,1,1
51300,33.41,38.2,33.01,38.4,1,1,1
51360,33.42,38.3,33.01,38.5,1,1,1
51420,33.43,38.4,33.02,38.7,1,1,1
51480,33.43,38.6,33.03,38.8,1,1,1
51540,33.44,38.7,33.03,39.0,1,1,1
51600,33.44,38.8,33.04,39.1,1,1,1
51660,33.45,39.0,33.05,39.2,1,1,1
51720,33.45,39.1,33.05,39.4,1,1,1
51780,33.46,39.2,33.06,39.5,1,1,1
51840,33.47,39.4,33.07,39.6,1,1,1
51900,33.47,39.5,33.07,39.8,1,1,1
51960,33.48,39.7,33.08,39.9,1,1,1
52020,33.48,39.8,33.09,40.0,1,1,1
52080,33.49,39.9,33.09,40.2,1,1,1
52140,33.49,40.0,33.09,40.3,1,1,1
52200,33.45,40.1,33.06,40.3,1,1,1
52260,33.42,40.1,33.03,40.3,1,1,1
52320,33.39,40.1,33.00,40.3,1,1,1
52380,33.35,40.1,32.96,40.3,1,1,1
52440,33.32,40.1,32.93,40.4,1,1,1
52500,33.28,40.1,32.90,40.4,1,1,1
52560,33.25,40.1,32.86,40.4,1,1,1
52620,33.21,40.1,32.83,40.4,1,1,1
52680,33.18,40.2,32.80,40.4,1,1,1
52740,33.14,40.2,32.76,40.4,1,1,1
52800,33.11,40.2,32.73,40.4,1,1,1
52860,33.08,40.2,32.70,40.4,1,1,1
52920,33.04,40.2,32.66,40.4,1,1,1
52980,33.01,40.2,32.63,40.4,1,1,1
53040,32.97,40.2,32.59,40.5,1,1,1
53100,32.94,40.3,32.56,40.5,1,1,1
53160,32.90,40.3,32.53,40.5,1,1,1
53220,32.87,40.3,32.50,40.5,1,1,1
53280,32.83,40.3,32.46,40.5,1,1,1
53340,32.80,40.3,32.43,40.5,1,1,1
53400,32.76,40.3,32.40,40.5,1,1,1
53460,32.73,40.3,32.36,40.5,1,1,1
53520,32.70,40.4,32.33,40.5,1,1,1
53580,32.66,40.4,32.30,40.5,1,1,1
53640,32.63,40.4,32.26,40.6,1,1,1
53700,32.59,40.4,32.23,40.6,1,1,1
53760,32.56,40.4,32.20,40.6,1,1,1
53820,32.52,40.4,32.16,40.6,1,1,1
53880,32.49,40.4,32.13,40.6,1,1,1
53940,32.46,40.5,32.10,40.6,1,1,1
54000,32.46,40.5,32.10,40.7,1,1,1
54060,32.46,40.6,32.10,40.7,1,1,1
54120,32.45,40.6,32.10,40.8,1,1,1
54180,32.45,40.7,32.10,40.8,1,1,1
54240,32.45,40.7,32.10,40.9,1,1,1
54300,32.45,40.8,32.10,40.9,1,1,1
54360,32.45,40.8,32.10,41.0,1,1,1
54420,32.45,40.9,32.10,41.0,1,1,1
54480,32.45,41.0,32.10,41.1,1,1,1
54540,32.45,41.0,32.10,41.1,1,1,1
54600,32.44,41.1,32.10,41.2,1,1,1
54660,32.44,41.1,32.10,41.2,1,1,1
54720,32.44,41.2,32.10,41.3,1,1,1
54780,32.44,41.2,32.10,41.4,1,1,1
54840,32.44,41.3,32.10,41.4,1,1,1
54900,32.44,41.3,32.10,41.5,1,1,1
54960,32.44,41.4,32.10,41.5,1,1,1
55020,32.43,41.5,32.10,41.6,1,1,1
55080,32.43,41.5,32.10,41.6,1,1,1
55140,32.43,41.6,32.10,41.7,1,1,1
55200,32.43,41.6,32.10,41.7,1,1,1
55260,32.43,41.7,32.10,41.8,1,1,1
55320,32.43,41.7,32.10,41.8,1,1,1
55380,32.43,41.8,32.10,41.9,1,1,1
55440,32.42,41.8,32.10,41.9,1,1,1
55500,32.42,41.9,32.10,42.0,1,1,1
55560,32.42,42.0,32.10,42.0,1,1,1
55620,32.42,42.0,32.10,42.1,1,1,1
55680,32.42,42.1,32.10,42.2,1,1,1
55740,32.41,42.1,32.09,42.2,1,1,1
55800,32.38,42.1,32.06,42.2,1,1,1
55860,32.34,42.1,32.03,42.2,1,1,1
55920,32.31,42.1,32.00,42.2,1,1,1
55980,32.27,42.1,31.96,42.2,1,1,1
56040,32.24,42.1,31.93,42.2,1,1,1
56100,32.20,42.1,31.90,42.2,1,1,1
56160,32.17,42.2,31.86,42.2,1,1,1
56220,32.13,42.2,31.83,42.2,1,1,1
56280,32.10,42.2,31.80,42.2,1,1,1
56340,32.06,42.2,31.76,42.2,1,1,1
56400,32.03,42.2,31.73,42.2,1,1,1
56460,31.99,42.2,31.70,42.2,1,1,1
56520,31.96,42.2,31.66,42.2,1,1,1
56580,31.92,42.2,31.63,42.2,1,1,1
56640,31.89,42.2,31.60,42.2,1,1,1
56700,31.85,42.2,31.56,42.2,1,1,1
56760,31.82,42.2,31.53,42.2,1,1,1
56820,31.78,42.2,31.50,42.2,1,1,1
56880,31.75,42.2,31.46,42.2,1,1,1
56940,31.71,42.2,31.43,42.2,1,1,1
57000,31.68,42.2,31.40,42.2,1,1,1
57060,31.65,42.2,31.36,42.2,1,1,1
57120,31.61,42.2,31.33,42.2,1,1,1
57180,31.58,42.2,31.30,42.2,1,1,1
57240,31.54,42.2,31.26,42.2,1,1,1
57300,31.51,42.3,31.23,42.2,1,1,1
57360,31.47,42.3,31.20,42.2,1,1,1
57420,31.44,42.3,31.16,42.2,1,1,1
57480,31.40,42.3,31.13,42.2,1,1,1
57540,31.36,42.3,31.09,42.2,1,1,1
57600,31.32,42.3,31.05,42.2,1,1,1
57660,31.28,42.3,31.01,42.3,1,1,1
57720,31.24,42.4,30.97,42.3,1,1,1
57780,31.20,42.4,30.93,42.3,1,1,1
57840,31.16,42.4,30.89,42.3,1,1,1
57900,31.12,42.5,30.85,42.4,1,1,1
57960,31.07,42.5,30.81,42.4,1,1,1
58020,31.03,42.5,30.77,42.4,1,1,1
58080,30.99,42.6,30.73,42.4,1,1,1
58140,30.95,42.6,30.69,42.5,1,1,1
58200,30.91,42.6,30.65,42.5,1,1,1
58260,30.87,42.7,30.61,42.5,1,1,1
58320,30.82,42.7,30.57,42.6,1,1,1
58380,30.78,42.7,30.53,42.6,1,1,1
58440,30.74,42.8,30.49,42.6,1,1,1
58500,30.70,42.8,30.45,42.6,1,1,1
58560,30.66,42.8,30.41,42.7,1,1,1
58620,30.62,42.9,30.37,42.7,1,1,1
58680,30.57,42.9,30.33,42.7,1,1,1
58740,30.53,42.9,30.29,42.7,1,1,1
58800,30.49,43.0,30.25,42.8,1,1,1
58860,30.45,43.0,30.21,42.8,1,1,1
58920,30.41,43.0,30.17,42.8,1,1,1
58980,30.37,43.1,30.13,42.8,1,1,1
59040,30.32,43.1,30.09,42.9,1,1,1
59100,30.28,43.1,30.05,42.9,1,1,1
59160,30.24,43.1,30.01,42.9,1,1,1
59220,30.20,43.2,29.97,43.0,1,1,1
59280,30.16,43.2,29.93,43.0,1,1,1
59340,30.12,43.2,29.89,43.0,1,1,1
59400,30.08,43.2,29.86,43.0,1,1,1
59460,30.04,43.2,29.82,43.0,1,1,1
59520,30.00,43.2,29.78,43.0,1,1,1
59580,29.96,43.3,29.75,43.0,1,1,1
59640,29.92,43.3,29.71,43.0,1,1,1
59700,29.89,43.3,29.67,43.0,1,1,1
59760,30.36,43.9,29.64,43.0,1,1,0
59820,30.32,43.9,29.60,43.0,1,1,0
59880,30.27,43.9,29.56,43.0,1,1,0
59940,30.23,43.9,29.53,43.0,1,1,0
60000,30.19,44.0,29.49,43.0,1,1,0
60060,30.15,44.0,29.45,43.0,1,1,0
60120,30.10,44.0,29.42,43.0,1,1,0
60180,30.06,44.0,29.38,43.0,1,1,0
60240,30.02,44.0,29.34,42.9,1,1,0
60300,29.98,44.0,29.31,42.9,1,1,0
60360,29.93,44.1,29.27,42.9,1,1,0
60420,29.89,44.1,29.23,42.9,1,1,0
60480,29.85,44.1,29.20,42.9,1,1,0
60540,29.81,44.1,29.16,42.9,1,1,0
60600,29.77,44.1,29.12,42.9,1,1,0
60660,29.72,44.2,29.09,42.9,1,1,0
60720,29.68,44.2,29.05,42.9,1,1,0
60780,29.64,44.2,29.01,42.9,1,1,0
60840,29.60,44.2,28.98,42.9,1,1,0
60900,29.55,44.2,28.94,42.9,1,1,0
60960,29.51,44.2,28.90,42.9,1,1,0
61020,29.47,44.3,28.87,42.9,1,1,0
61080,29.43,44.3,28.83,42.9,1,1,0
61140,29.39,44.3,28.80,42.9,1,1,0
61200,29.36,44.5,28.77,43.1,1,1,0
61260,29.33,44.6,28.75,43.2,1,1,0
61320,29.30,44.8,28.73,43.3,1,1,0
61380,29.27,44.9,28.70,43.5,1,1,0
61440,29.24,45.1,28.68,43.6,1,1,0
61500,29.22,45.2,28.66,43.8,1,1,0
61560,29.19,45.4,28.63,43.9,1,1,0
61620,29.16,45.5,28.61,44.0,1,1,0
61680,29.13,45.7,28.59,44.2,1,1,0
61740,29.10,45.9,28.56,44.3,1,1,0
61800,29.07,46.0,28.54,44.5,1,1,0
61860,29.04,46.2,28.52,44.6,1,1,0
61920,29.01,46.3,28.49,44.7,1,1,0
61980,28.99,46.5,28.47,44.9,1,1,0
62040,28.96,46.6,28.45,45.0,1,1,0
62100,28.93,46.8,28.42,45.2,1,1,0
62160,28.90,46.9,28.40,45.3,1,1,0
62220,28.87,47.1,28.38,45.4,1,1,0
62280,28.84,47.2,28.35,45.6,1,1,0
62340,28.81,47.4,28.33,45.7,1,1,0
62400,28.78,47.6,28.31,45.9,1,1,0
62460,28.76,47.7,28.28,46.0,1,1,0
62520,28.73,47.9,28.26,46.1,1,1,0
62580,28.70,48.0,28.24,46.3,1,1,0
62640,28.67,48.2,28.21,46.4,1,1,0
62700,28.64,48.3,28.19,46.6,1,1,0
62760,28.61,48.5,28.17,46.7,1,1,0
62820,28.59,48.6,28.14,46.8,1,1,0
62880,28.56,48.8,28.12,47.0,1,1,0
62940,28.53,48.9,28.10,47.1,1,1,0
63000,28.49,49.0,28.06,47.2,1,1,0
63060,28.45,49.1,28.03,47.3,1,1,0
63120,28.41,49.2,28.00,47.3,1,1,0
63180,28.37,49.3,27.96,47.4,1,1,0
63240,28.33,49.4,27.93,47.5,1,1,0
63300,28.30,49.5,27.90,47.5,1,1,0
63360,28.26,49.6,27.86,47.6,1,1,0
63420,28.22,49.7,27.83,47.7,1,1,0
63480,28.18,49.7,27.80,47.7,1,1,0
63540,28.14,49.8,27.76,47.8,1,1,0
63600,28.11,49.9,27.73,47.9,1,1,0
63660,28.07,50.0,27.70,48.0,1,1,0
63720,28.03,50.1,27.66,48.0,1,1,0
63780,27.99,50.2,27.63,48.1,1,1,0
63840,28.29,52.2,27.60,48.2,0,1,0
63900,28.25,52.3,27.56,48.2,0,1,0
63960,28.20,52.4,27.53,48.3,0,1,0
64020,28.16,52.5,27.50,48.4,0,1,0
64080,28.12,52.6,27.46,48.4,0,1,0
64140,28.08,52.7,27.43,48.5,0,1,0
64200,28.03,52.8,27.40,48.6,0,1,0
64260,27.99,52.9,27.36,48.7,0,1,0
64320,27.95,53.0,27.33,48.7,0,1,0
64380,27.91,53.1,27.30,48.8,0,1,0
64440,27.86,53.3,27.26,48.9,0,1,0
64500,27.82,53.4,27.23,48.9,0,1,0
64560,27.78,53.5,27.20,49.0,0,1,0
64620,27.74,53.6,27.16,49.1,0,1,0
64680,27.70,53.7,27.13,49.1,0,1,0
64740,27.66,53.8,27.10,49.2,0,1,0
64800,27.65,53.8,27.10,49.2,0,1,0
64860,27.64,53.8,27.09,49.1,0,1,0
64920,27.62,53.8,27.09,49.1,0,1,0
64980,27.61,53.8,27.09,49.1,0,1,0
65040,27.60,53.8,27.08,49.1,0,1,0
65100,27.59,53.8,27.08,49.0,0,1,0
65160,27.58,53.8,27.08,49.0,0,1,0
65220,27.57,53.8,27.07,49.0,0,1,0
65280,27.55,53.8,27.07,49.0,0,1,0
65340,27.54,53.8,27.07,48.9,0,1,0
65400,27.53,53.8,27.06,48.9,0,1,0
65460,27.52,53.8,27.06,48.9,0,1,0
65520,27.51,53.8,27.06,48.8,0,1,0
65580,27.50,53.8,27.05,48.8,0,1,0
65640,27.49,53.8,27.05,48.8,0,1,0
65700,27.47,53.8,27.05,48.8,0,1,0
65760,27.46,53.8,27.04,48.7,0,1,0
65820,27.45,53.8,27.04,48.7,0,1,0
65880,27.44,53.8,27.04,48.7,0,1,0
65940,27.43,53.8,27.03,48.7,0,1,0
66000,27.42,53.8,27.03,48.6,0,1,0
66060,27.41,53.8,27.03,48.6,0,1,0
66120,27.40,53.8,27.02,48.6,0,1,0
66180,27.39,53.8,27.02,48.6,0,1,0
66240,27.38,53.8,27.02,48.5,0,1,0
